年份,合同名称,详情链接,签订时间,发布时间,采购人,供应商,合同编号,项目编号,采购人地址,采购人联系方式,供应商地址,供应商联系方式,主要标的名称,规格型号或服务要求,主要标的数量,主要标的单价,合同金额,履约期限和地点等简要信息,采购方式,所属地域,所属行业,代理机构,合同签订日期,合同公告日期,合同金额num_万元,id,采购人_纬度,采购人_经度,采购人_省,采购人_省代码,采购人_市,采购人_市代码,采购人_县,采购人_县代码,供应商_纬度,供应商_经度,供应商_省,供应商_省代码,供应商_市,供应商_市代码,供应商_县,供应商_县代码,text,预测分类
2014,九龙坡区实验幼儿园采购传真机合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f60376c0a5a?contractSign=0,2014-06-10,2017-12-04,九龙坡区实验幼儿园,重庆天朝数码科技有限公司,合同公示3号,14A0456,,,,,,,,,0.160000万元,,,重庆市九龙坡区,其他电子设备制造,九龙坡区实验幼儿园,2014-06-10,2014-06-10,0.16,2.372412e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,九龙坡区实验幼儿园 九龙坡区实验幼儿园采购传真机合同,协调能力
2014,汽车配件设备,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa60202dbf01602040b9ac0054?contractSign=0,2014-01-03,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆光厚商贸有限公司,13A1058,13A1058,,,,,,,,,36.600000万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-01-03,2014-01-03,36.6,2.372413e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5113178159993,105.765889701017,重庆市,500000,重庆市,500000,大足区,500111,九龙坡区职业教育中心(中梁山矿务学校) 汽车配件设备,协调能力
2014,监控设备（补充）,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f3b5046009d?contractSign=0,2014-05-04,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆金田电子（集团）有限公司,14A0333,14A0333,,,,,,,,,3.072400万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-05-04,2014-05-04,3.0724,2.372414e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.2432922087313,106.204941171902,重庆市,500000,重庆市,500000,江津区,500116,九龙坡区职业教育中心(中梁山矿务学校) 监控设备（补充）,协调能力
2014,空调,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f0a1c0a0017?contractSign=0,2014-11-18,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆腾丰电器有限公司,14A2262,14A2262,,,,,,,,,0.282900万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-11-18,2014-11-18,0.2829,2.372415e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,九龙坡区职业教育中心(中梁山矿务学校) 空调,协调能力
2014,维修工程合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201602029839f0388?contractSign=0,2014-05-20,2017-12-04,九龙坡区石板镇小学,重庆可然建材有限公司,14B0099,14B0099,,,,,,,,,3.000000万元,,,重庆市九龙坡区,建筑装饰业,重庆市九龙坡区交易中心,2014-05-20,2014-05-20,3.0,2.372416e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.445194513832,106.547848813279,重庆市,500000,重庆市,500000,巴南区,500113,九龙坡区石板镇小学 维修工程合同,协调能力
2014,录播系统、摄像设备,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f455e4f09cd?contractSign=0,2014-03-26,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆鑫满科技发展有限公司,13A0855,13A0855,,,,,,,,,25.460000万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-03-26,2014-03-26,25.46,2.372417e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5140130932316,106.453978658059,重庆市,500000,重庆市,500000,九龙坡区,500107,九龙坡区职业教育中心(中梁山矿务学校) 录播系统、摄像设备,协调能力
2014,重庆市购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee352016020165d69034f?contractSign=0,2014-06-30,2017-12-04,九龙坡区石板镇小学,重庆洋洋仪器设备有限公司,14A0827,14A0827,,,,,,,,,4.520400万元,,,重庆市九龙坡区,体育用品及器材批发,重庆市九龙坡区交易中心,2014-06-30,2014-06-30,4.5204,2.372418e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5880346922946,106.527633610929,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区石板镇小学 重庆市购销合同,协调能力
2014,重庆市购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01602020df910caa?contractSign=0,2014-06-30,2017-12-04,九龙坡区石板镇小学,重庆洋洋仪器设备有限公司,14A0830,14A0830,,,,,,,,,1.871500万元,,,重庆市九龙坡区,其他文化用品批发,重庆市九龙坡区交易中心,2014-06-30,2014-06-30,1.8715,2.372419e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5880346922946,106.527633610929,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区石板镇小学 重庆市购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f7d79c80204?contractSign=0,2014-12-22,2017-12-04,九龙坡区石板镇小学,重庆八达电子工程有限公司,EA8252430C,14A2381,,,,,,,,,3.000000万元,,,重庆市九龙坡区,计算机、软件及辅助设备批发,重庆市九龙坡区交易中心,2014-12-22,2014-12-22,3.0,2.37242e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5066879110692,106.445501587732,重庆市,500000,重庆市,500000,九龙坡区,500107,九龙坡区石板镇小学 重庆市政府采购货物购销合同,协调能力
2014,LED设备,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f61f85c0a68?contractSign=0,2014-01-03,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆伟喆科技有限公司,13A0853,13A0853,,,,,,,,,45.980000万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-01-03,2014-01-03,45.98,2.372421e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,九龙坡区职业教育中心(中梁山矿务学校) LED设备,协调能力
2014,重庆市政府采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd016020074aae0c64?contractSign=0,2014-10-20,2017-12-04,九龙坡区石板镇小学,重庆联陆商贸有限公司,14A2024,14A2024,,,,,,,,,3.594000万元,,,重庆市九龙坡区,计算机、软件及辅助设备批发,重庆市九龙坡区交易中心,2014-10-20,2014-10-20,3.594,2.372422e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5113178159993,105.765889701017,重庆市,500000,重庆市,500000,大足区,500111,九龙坡区石板镇小学 重庆市政府采购合同,协调能力
2014,九龙坡区实验幼儿园风雨棚加盖、沙驰整改合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f472fb900de?contractSign=0,2014-12-05,2017-12-04,九龙坡区实验幼儿园,重庆国强建筑工程有限公司,合同公示9号,14B0531,,,,,,,,,2.750000万元,,,重庆市九龙坡区,其他未列明建筑业,九龙坡区实验幼儿园,2014-12-05,2014-12-05,2.75,2.372423e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.3837315557412,106.519075430799,重庆市,500000,重庆市,500000,巴南区,500113,九龙坡区实验幼儿园 九龙坡区实验幼儿园风雨棚加盖、沙驰整改合同,协调能力
2014,九龙坡区实验幼儿园暑期维修工程合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f59a19f0a37?contractSign=0,2014-07-20,2017-12-04,九龙坡区实验幼儿园,重庆宏恒装饰工程有限公司,合同公示5号,14B0265,,,,,,,,,4.451300万元,,,重庆市九龙坡区,其他未列明建筑业,九龙坡区实验幼儿园,2014-07-20,2014-07-20,4.4513,2.372424e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5414894017618,106.52031368177,重庆市,500000,重庆市,500000,渝中区,500103,九龙坡区实验幼儿园 九龙坡区实验幼儿园暑期维修工程合同,协调能力
2014,重庆市购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee3520160201d953a036c?contractSign=0,2014-06-30,2017-12-04,九龙坡区石板镇小学,重庆洋洋仪器设备有限公司,14A0832,14A0832,,,,,,,,,2.987000万元,,,重庆市九龙坡区,其他文化用品批发,重庆市九龙坡区交易中心,2014-06-30,2014-06-30,2.987,2.372425e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5880346922946,106.527633610929,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区石板镇小学 重庆市购销合同,协调能力
2014,重庆市购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd016020190e480c9c?contractSign=0,2014-06-30,2017-12-04,九龙坡区石板镇小学,重庆洋洋仪器设备有限公司,14A0828,14A0828,,,,,,,,,0.741800万元,,,重庆市九龙坡区,其他文化用品批发,重庆市九龙坡区交易中心,2014-06-30,2014-06-30,0.7418,2.372426e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5880346922946,106.527633610929,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区石板镇小学 重庆市购销合同,协调能力
2014,九龙坡区实验幼儿园采购图书合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f54927b0120?contractSign=0,2014-06-24,2017-12-04,九龙坡区实验幼儿园,重庆瀚然文化传播有限公司,合同公示6号,14A0750,,,,,,,,,0.254800万元,,,重庆市九龙坡区,图书批发,九龙坡区实验幼儿园,2014-06-24,2014-06-24,0.2548,2.372427e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5584872565817,106.52039871809,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区实验幼儿园 九龙坡区实验幼儿园采购图书合同,协调能力
2014,九龙坡区实验幼儿园采购户外体育器械柜子合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f4c066800f3?contractSign=0,2014-11-17,2017-12-04,九龙坡区实验幼儿园,重庆新浩兴教育咨询有限公司,合同公示8号,14A0433,,,,,,,,,0.400000万元,,,重庆市九龙坡区,其他未列明零售业,九龙坡区实验幼儿园,2014-11-17,2014-11-17,0.4,2.372428e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.083563592338,106.983836144499,重庆市,500000,重庆市,500000,南川区,500119,九龙坡区实验幼儿园 九龙坡区实验幼儿园采购户外体育器械柜子合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f738fcd01bf?contractSign=0,2014-11-07,2017-12-04,九龙坡区石板镇小学,重庆八达电子工程有限公司,C82F50C5F3,14A2198,,,,,,,,,2.100000万元,,,重庆市九龙坡区,计算机、软件及辅助设备批发,重庆市九龙坡区交易中心,2014-11-07,2014-11-07,2.1,2.372429e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5066879110692,106.445501587732,重庆市,500000,重庆市,500000,九龙坡区,500107,九龙坡区石板镇小学 重庆市政府采购货物购销合同,协调能力
2014,九龙坡区实验幼儿园采购笔记本电脑合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f436a0c00ca?contractSign=0,2014-12-10,2017-12-04,九龙坡区实验幼儿园,重庆骏派商贸有限公司,合同公示10号,14A2403,,,,,,,,,9.520000万元,,,重庆市九龙坡区,计算机、软件及辅助设备零售,九龙坡区实验幼儿园,2014-12-10,2014-12-10,9.52,2.37243e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5113178159993,105.765889701017,重庆市,500000,重庆市,500000,大足区,500111,九龙坡区实验幼儿园 九龙坡区实验幼儿园采购笔记本电脑合同,协调能力
2014,九龙坡区实验幼儿园采购户外体育玩具合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f4f9e030a0b?contractSign=0,2014-11-11,2017-12-04,九龙坡区实验幼儿园,重庆新浩兴教育咨询有限公司,合同公示7号,14A2081,,,,,,,,,1.800000万元,,,重庆市九龙坡区,玩具制造,九龙坡区实验幼儿园,2014-11-11,2014-11-11,1.8,2.372431e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.083563592338,106.983836144499,重庆市,500000,重庆市,500000,南川区,500119,九龙坡区实验幼儿园 九龙坡区实验幼儿园采购户外体育玩具合同,协调能力
2014,软件平台,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f320805007b?contractSign=0,2014-03-19,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),成都依能科技有限公司,14B0008,14B0008,,,,,,,,,38.740000万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-03-19,2014-03-19,38.74,2.372432e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5049677639214,106.507187010725,重庆市,500000,重庆市,500000,九龙坡区,500107,九龙坡区职业教育中心(中梁山矿务学校) 软件平台,协调能力
2014,文件柜,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f4ddd8100fb?contractSign=0,2014-01-10,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆市沙坪坝区常华文件柜厂,13A1204,13A1204,,,,,,,,,1.020000万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-01-10,2014-01-10,1.02,2.372433e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5436028950951,106.454037024534,重庆市,500000,重庆市,500000,沙坪坝区,500106,九龙坡区职业教育中心(中梁山矿务学校) 文件柜,协调能力
2014,重庆市九龙坡区图书采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f97a6da0b98?contractSign=0,2014-12-19,2017-12-04,九龙坡区石板镇小学,重庆瀚然文化传播有限公司,14A2382,14A2382,,,,,,,,,3.000000万元,,,重庆市九龙坡区,图书出版,重庆市九龙坡区交易中心,2014-12-19,2014-12-19,3.0,2.372434e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5584872565817,106.52039871809,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区石板镇小学 重庆市九龙坡区图书采购合同,协调能力
2014,九龙坡区实验幼儿园采购相机、镜头、闪光灯合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f63ea9a0167?contractSign=0,2014-05-13,2017-12-04,九龙坡区实验幼儿园,重庆天朝数码科技有限公司,合同公示2号,14A0456,,,,,,,,,3.200000万元,,,重庆市九龙坡区,照相机及器材制造,九龙坡区实验幼儿园,2014-05-13,2014-05-13,3.2,2.372435e+06,29.507070653767,106.522519605771,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,九龙坡区实验幼儿园 九龙坡区实验幼儿园采购相机、镜头、闪光灯合同,协调能力
2014,联想激光打印机,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f04de310899?contractSign=0,2014-11-24,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),重庆阿波罗办公设备有限公司,14A2252,14A2252,,,,,,,,,0.475200万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-11-24,2014-11-24,0.4752,2.372436e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.6322878985907,106.649843695376,重庆市,500000,重庆市,500000,江北区,500105,九龙坡区职业教育中心(中梁山矿务学校) 联想激光打印机,协调能力
2014,重庆市政府采购购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a9601ee35201601f0911930013?contractSign=0,2014-12-16,2017-12-04,九龙坡区石板镇小学,重庆迅耀科技有限公司,14A2006,14A2006,,,,,,,,,13.648200万元,,,重庆市九龙坡区,互联网信息服务,重庆市九龙坡区交易中心,2014-12-16,2014-12-16,13.6482,2.372437e+06,29.4253757471204,106.357999540859,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5305954404243,106.479182673534,重庆市,500000,重庆市,500000,九龙坡区,500107,九龙坡区石板镇小学 重庆市政府采购购销合同,协调能力
2014,电子与信息技术竞赛设备,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa600f7fcd01601f3e621809b0?contractSign=0,2014-03-02,2017-12-04,九龙坡区职业教育中心(中梁山矿务学校),温州华曙自动化设备有限公司,14A0118,14A0118,,,,,,,,,23.070000万元,,,重庆市九龙坡区,中等职业学校教育,重庆市九龙坡区交易中心,2014-03-02,2014-03-02,23.07,2.372438e+06,29.4618137996332,106.442258304194,重庆市,500000.0,重庆市,500000.0,九龙坡区,500107.0,29.5049677639214,106.507187010725,重庆市,500000,重庆市,500000,九龙坡区,500107,九龙坡区职业教育中心(中梁山矿务学校) 电子与信息技术竞赛设备,协调能力
