年份,合同名称,主要标的名称,采购人,供应商,所属行业,合同金额num_万元,capacity_label,label_confidence,label_reason
2015,高台县万达鸿德牧草专业合作社2015年高产优质苜蓿示范建设项目（三包）,,高台县万达鸿德牧草专业合作社,高台县在强农机经营部,农、林、牧、渔业,0.0,coordination,0.3,默认:通用采购
2015,同江海关监管艇码头钢结构工程,,中华人民共和国同江海关,黑龙江四海通市政工程有限公司,建筑业,65.09,coordination,0.3,默认:通用采购
2015,兰州资源环境职业技术学院采矿系数字资源库建设政府采购项目合同,,兰州资源环境职业技术学院,西安和利德软件有限公司,教育,62.0,compliance,0.95,采购人决定:合规
2015,供货合同,,中国中医科学院,北京欣凯隆生物科技有限公司,科学研究和技术服务业,699.2,compliance,0.95,采购人决定:合规
2015,中国美术馆基建处雕塑框架协议采购合同,,中国美术馆,框架协议（三家）,雕塑工艺品制造,1.0,coordination,0.3,默认:通用采购
2015,天津市国家税务局互联网接入合同,,天津市国家税务局,中国电信集团公司天津市电信分公司,互联网接入及相关服务,16.8,extractive,0.95,采购人决定:汲取
2015,西区统办楼和市政府招待所等建筑消防设施维修保养项目采购合同,,西区统办楼和市政府招待所等建筑消防设施维修保养项目,白银宜泓博消防工程有限责任公司,其他建筑安装业,0.0,coordination,0.95,采购人决定:协调
2015,湖南省国家税务局税收票证定点印制招标政府采购合同,,湖南省国家税务局,湖南人民印务有限公司、岳阳市可达印刷有限公司、湖南...,印刷,,extractive,0.95,采购人决定:汲取
2015,安徽人口职业学院教学设备采购第1包,,安徽人口职业学院,池州开元科技发展有限公司,农、林、牧、渔业,11.39,compliance,0.95,采购人决定:合规
2015,2015年海关不间断电源UPS设备合同（第1包）,,海关总署物资装备采购中心,北京梅兰嘉德机房设备有限公司,专用设备制造业,268.88,coordination,0.3,默认:通用采购
2015,酒泉市政府采购办公室2015年第四季度市级机关事业单位办公自动化设备协议供货采购项目,,酒泉市政府采购办公室,酒泉市博奥办公设备有限责任公司、酒泉海华科贸有限公...,互联网接入及相关服务,0.0,coordination,0.95,采购人决定:协调
2015,医疗设备采购合同（2包）,,黄河水利委员会黄河中心医院,国药集团河南省医疗器械有限公司,医疗诊断、监护及治疗设备制造,84.16,compliance,0.95,采购人决定:合规
2015,泾川县林业局巩固退耕还林成果及三北防护林项目采购合同,,泾川县林业局,泾川县森鑫园林绿化有限责任公司,造林和更新,39.0,coordination,0.3,默认:通用采购
2015,安徽省图书馆读者访问管理系统平台第2包,,安徽省图书馆,合肥博西数据技术工程有限公司,农、林、牧、渔业,6.9,compliance,0.85,关键词决定:合规
2015,白银市平川区委农村工作办公室项目所需垃圾清理装载机采购合同,,白银市平川区委农村工作办公室,甘肃兴达工程机械贸易有限责任公司，行业：农业机械经...,固体废物治理,0.0,coordination,0.3,默认:通用采购
2015,倒置荧光显微镜采购合同,,暨南大学,广州千江生物科技有限公司,教育,23.75,compliance,0.95,采购人决定:合规
2015,合肥职业技术学院实验室训练设备及配件采购第8包,,合肥职业技术学院,安徽文华软件信息科技有限公司,农、林、牧、渔业,47.56,compliance,0.95,采购人决定:合规
2015,白银市市级公共租赁住房10KV变配电设备及安装项目采购合同,,白银市机关事务管理局,白银银珠电力（集团）有限责任公司,零售业,0.0,coordination,0.3,默认:通用采购
2015,羊毛仪器化检验自动抓样、钻芯取样装置,,中国纤维检验局,邯郸宏大化纤机械有限公司,制造业,85.0,coordination,0.3,默认:通用采购
2015,甘肃省景泰川电力提灌管理局2014-2015年度劳动保护用品采购项目采购合同,,甘肃省景泰川电力提灌管理局,浙江蓝天鹤舞控股有限公司,水利、环境和公共设施管理业,136.6936,coordination,0.95,采购人决定:协调
2015,合肥市第三人民医院2015年专用设备采购第5包,,合肥市第三人民医院,安徽恒东电气科技有限公司,农、林、牧、渔业,3.45,compliance,0.95,采购人决定:合规
2015,中国美术馆信息传播部网络安全外包采购合同,,中国美术馆,上海三零卫士信息安全有限公司,软件和信息技术服务业,25.0,coordination,0.3,默认:通用采购
2015,靖远县农技中心2016年旱作农业示范推广项目,,靖远县农技中心,兰州宏源塑料制品有限责任公司,制造业,92.0,coordination,0.3,默认:通用采购
2015,2015年中国流动科技馆充气式移动球幕影片合同（中国探月工程）,,中国科学技术馆,北京神舟航天文化创意传媒有限责任公司,文化、体育和娱乐业,148.0,coordination,0.3,默认:通用采购
2015,原位红外反应池采购合同,,暨南大学,广州杉利贸易有限公司,教育,14.4,compliance,0.95,采购人决定:合规
2015,通信链路租赁（中国联通专线组网）,,安徽省交通运输联网管理中心,中国联合网络通信有限公司安徽省分公司,农、林、牧、渔业,39.6,coordination,0.3,默认:通用采购
2015,安徽省工商行政管理局电子营业执照软件第1包,,安徽省工商行政管理局,上海普华诚信信息技术有限公司,农、林、牧、渔业,33.6,coordination,0.3,默认:通用采购
2015,甘肃省第三人民医院腹腔镜等医疗设备采购项目合同书,,甘肃省第三人民医院,上景昌盛（北京）国际贸易有限公司,卫生和社会工作,186.0,compliance,0.95,采购人决定:合规
2015,甘肃省听力语言康复中心超大功率全数字助听器采购项目(HT2),,甘肃省听力语言康复中心,上海禾佳青医药科技有限公司,卫生和社会工作,18.85,compliance,0.9,行业决定:合规
2015,长沙市开福区地税局园区数字监控系统扩容升级改造设备采购合同,,长沙市地方税务局,湖南瑞马系统集成有限公司,信息传输、软件和信息技术服务业,28.35,extractive,0.95,采购人决定:汲取
2015,局机关重要信息系统等级保护安全建设项目—局门户网站建设部分合同,,国家测绘地理信息局管理信息中心,北京拓尔思信息技术股份有限公司,科学研究和技术服务业,52.0,coordination,0.3,默认:通用采购
2015,海关总署2015年金关工程二期加贸、核心系统升级及人事信息开发采购项目(02包),,海关总署物资装备采购中心,北京中海通科技有限公司,信息传输、软件和信息技术服务业,710.5,coordination,0.3,默认:通用采购
2015,专用仪器设备采购合同,,中国纤维检验局,中国科学器材有限公司,制造业,238.5,coordination,0.3,默认:通用采购
2015,蚌埠医学院2015中央财政支持地方高校建设项目实验设备采购第3包,,蚌埠医学院,合肥和奥医疗器械有限公司,农、林、牧、渔业,54.0,compliance,0.95,采购人决定:合规
2015,安徽省监狱管理局2015年省直监狱系统信息化第4包,,安徽省监狱管理局,安徽省安泰科技股份有限公司,农、林、牧、渔业,579.0,coordination,0.3,默认:通用采购
2015,安徽人口职业学院教学护理模型采购,,安徽人口职业学院,安徽翔鹰教育科技有限公司,农、林、牧、渔业,27.954,compliance,0.95,采购人决定:合规
2015,2015年海关不间断电源UPS设备合同（第2包）,,海关总署物资装备采购中心,北京梅兰嘉德机房设备有限公司,专用设备制造业,21.04,coordination,0.3,默认:通用采购
2015,64家藏区藏传佛教寺庙书屋出版物政府采购项目供货合同,,甘肃省新闻出版广电局,甘肃新华书店飞天股份西北书城有限公司,文化、体育和娱乐业,62.4014,coordination,0.3,默认:通用采购
2015,广州市政府采购印刷品供货合同,,广州市番禺区国家税务局,广州市番禺日报印务中心,印刷,0.8172,extractive,0.95,采购人决定:汲取
2015,焦磷酸遗传定量分析仪采购合同,,暨南大学,广州市广鹏科学仪器有限公司,教育,59.9,compliance,0.95,采购人决定:合规
2015,合肥市包河区青年新苑B、C地块及星光苑铝合金门窗采购与安装,,合肥市包河区重点工程建设管理局,合肥市华皖门窗制造有限公司,农、林、牧、渔业,553.830334,coordination,0.3,默认:通用采购
2015,供货合同,,江苏省宜兴市国家税务局,江苏华东伟业智能系统集成有限公司,公共管理、社会保障和社会组织,6.618,extractive,0.95,采购人决定:汲取
2015,安徽粮食工程职业学院室内体育馆（艺体中心）看台设备采购及安装,,安徽粮食工程职业学院,江苏金陵体育器材股份有限公司,农、林、牧、渔业,89.6588,compliance,0.95,采购人决定:合规
2015,中央单位批量集中采购简易合同,,中国银行业监督管理委员会甘肃监管局,同方股份有限公司,金融业,32.897,extractive,0.9,行业决定:汲取
2015,委托进口代理合同,,中国纤维检验局,中国仪器进出口(集团)公司,信息传输、软件和信息技术服务业,156.754172,coordination,0.3,默认:通用采购
2015,甘肃省国土资源厅信息系统安全等级测评与软件测试项目,,甘肃省国土资源厅,成都久信网络咨询监理有限公司,科学研究和技术服务业,23.96,coordination,0.3,默认:通用采购
2015,甘肃省体育运动学校力量训练器材项目供货合同,,甘肃省体育运动学校,兰州天跃体育文化用品有限公司,文化、体育和娱乐业,67.3,compliance,0.95,采购人决定:合规
2015,海关总署2015年金关工程二期缉私指挥应用开发采购项目合同,,海关总署物资装备采购中心,华迪计算机集团有限公司,信息传输、软件和信息技术服务业,726.96,coordination,0.3,默认:通用采购
2015,2015年医学生综合技能学习中心智能化工程设计、施工第1标段：医学生综合技能学习中心智能化工程设计,,安徽医科大学,合肥万申科技发展有限责任公司,农、林、牧、渔业,6.0,compliance,0.95,采购人决定:合规
2015,安徽省南湖人民检察院彩色激光打印机采购,,安徽省南湖人民检察院,宣城金事达现代办公设备有限公司,农、林、牧、渔业,4.755,compliance,0.95,采购人决定:合规
2015,省妇幼生物刺激反馈仪设备政府采购项目,,甘肃省妇幼保健院,甘肃迈瑞普康商贸有限公司,批发和零售业,49.0,coordination,0.3,默认:通用采购
2015,甘肃省听力语言康复中心超大功率全数字助听器采购项目(HT1),,甘肃省听力语言康复中心,上海禾佳青医药科技有限公司,卫生和社会工作,17.55,compliance,0.9,行业决定:合规
2015,高效液相色谱3台采购合同,,暨南大学,广东省农垦集团进出口有限公司,教育,111.5,compliance,0.95,采购人决定:合规
2015,代理协议,,北京化工大学,北京竹远科创科技股份有限公司,,34.92,compliance,0.95,采购人决定:合规
2015,水套式二氧化碳培养箱等生物实验设备采购合同,,暨南大学,广州市众创生物科技有限公司,教育,75.7,compliance,0.95,采购人决定:合规
